"","거주지","성별","나이","혼인상태","주관적만족감","건강평가","흡연여부","음주여부","가정생활스트레스","일상생활스트레스","자살충동여부","자살충동이유","본인경제활동여부","배우자경제활동여부","가구소득"
"38084","세종","남자",38,2,3,3,1,1,3,2,2,NA,1,2,4
"38085","세종","여자",39,2,3,3,2,1,2,2,2,NA,2,NA,4
"38088","세종","여자",49,2,1,1,2,2,3,3,2,NA,2,2,8
"38089","세종","여자",19,1,1,1,2,2,3,3,2,NA,2,NA,8
"38090","세종","여자",38,2,1,2,2,1,4,4,2,NA,1,1,8
"38091","세종","남자",41,2,1,2,2,1,2,3,2,NA,1,NA,8
"38093","세종","여자",51,2,3,3,2,1,2,2,2,NA,1,1,6
"38094","세종","여자",27,1,2,2,2,1,3,2,2,NA,2,NA,6
"38095","세종","남자",49,2,3,3,2,1,2,2,2,NA,1,1,4
"38096","세종","여자",46,2,3,2,2,2,3,2,2,NA,1,NA,4
"38099","세종","남자",41,2,1,2,2,1,4,4,2,NA,1,2,6
"38100","세종","여자",40,2,1,2,2,1,4,4,2,NA,2,NA,6
"38102","세종","남자",35,2,3,3,2,1,3,2,2,NA,1,2,5
"38103","세종","여자",38,2,2,2,2,1,1,2,2,NA,2,NA,5
"38106","세종","남자",48,2,2,2,2,2,3,3,2,NA,1,2,5
"38107","세종","여자",38,2,3,2,2,1,2,2,2,NA,2,NA,5
"38108","세종","남자",14,1,2,2,2,2,3,3,2,NA,2,NA,5
"38110","세종","남자",34,2,2,3,2,1,3,3,2,NA,1,2,4
"38111","세종","여자",34,2,2,3,2,2,3,3,2,NA,2,NA,4
"38112","세종","남자",39,2,2,3,2,1,2,2,2,NA,1,1,3
"38113","세종","여자",36,2,1,2,2,2,2,2,2,NA,1,NA,3
"38115","서울","여자",48,1,5,3,2,2,4,2,2,NA,1,NA,2
"38116","세종","남자",41,2,3,2,2,1,2,2,2,NA,1,2,4
"38117","세종","여자",38,2,3,3,2,1,2,2,2,NA,2,NA,4
"38121","세종","남자",44,2,1,2,2,2,4,3,2,NA,1,1,6
"38122","세종","여자",38,2,1,3,2,1,3,3,2,NA,1,NA,6
"38124","세종","남자",38,2,2,3,1,1,3,3,2,NA,1,2,6
"38125","세종","여자",37,2,2,3,2,1,3,3,2,NA,2,NA,6
"38128","세종","남자",43,2,1,2,2,1,2,2,2,NA,2,1,5
"38129","세종","여자",51,2,2,2,2,1,2,2,2,NA,1,NA,5
"38132","세종","남자",51,2,2,3,2,1,3,3,2,NA,1,1,5
"38133","세종","여자",50,2,3,3,2,1,2,2,2,NA,1,NA,5
"38134","세종","남자",17,1,3,2,2,2,3,3,2,NA,2,NA,5
"38135","세종","남자",14,1,2,2,2,2,3,3,2,NA,2,NA,5
"38136","세종","남자",58,2,2,2,2,1,3,2,2,NA,1,2,8
"38137","세종","여자",53,2,4,3,2,1,1,2,1,6,2,NA,8
"38138","세종","여자",26,1,2,3,2,1,2,2,2,NA,2,NA,8
"38139","세종","남자",65,2,2,2,2,1,3,3,2,NA,2,2,8
"38140","세종","여자",64,2,1,2,2,2,3,3,2,NA,2,NA,8
"38141","세종","남자",36,1,3,2,2,1,3,2,2,NA,1,NA,8
"38142","세종","남자",41,2,3,4,2,1,2,2,2,NA,1,1,6
"38143","세종","여자",40,2,3,3,2,1,2,2,2,NA,1,NA,6
"38146","세종","남자",50,2,1,2,1,1,2,2,2,NA,1,1,5
"38147","세종","여자",46,2,2,2,2,1,3,3,1,5,1,NA,5
"38148","세종","여자",16,1,2,1,2,2,2,3,2,NA,2,NA,5
"38149","세종","남자",45,2,2,2,1,1,3,2,2,NA,1,2,6
"38150","세종","여자",42,2,2,2,2,2,3,3,2,NA,2,NA,6
"38151","세종","여자",16,1,2,3,2,2,3,2,2,NA,2,NA,6
"38152","서울","남자",33,2,4,4,1,1,3,2,2,NA,1,2,4
"38153","세종","남자",42,2,2,2,2,1,3,3,2,NA,1,1,6
"38154","세종","여자",40,2,1,1,2,1,3,3,2,NA,1,NA,6
"38155","세종","남자",13,1,1,1,2,2,3,3,2,NA,2,NA,6
"38157","세종","남자",47,2,3,2,2,1,2,3,1,3,1,2,8
"38158","세종","여자",48,2,3,4,2,2,3,3,2,NA,2,NA,8
"38159","세종","남자",17,1,3,2,2,2,3,2,2,NA,2,NA,8
"38160","세종","남자",35,1,3,2,2,2,2,2,2,NA,1,NA,5
"38161","세종","여자",63,2,3,3,2,2,3,3,2,NA,2,NA,5
"38162","세종","남자",55,2,2,3,1,1,3,3,2,NA,1,2,3
"38163","세종","여자",55,2,1,1,2,1,2,2,2,NA,2,NA,3
"38164","세종","여자",87,3,1,3,2,2,3,3,2,NA,2,NA,3
"38165","세종","남자",46,2,3,2,1,2,3,2,2,NA,1,2,5
"38166","세종","여자",41,2,3,3,2,2,2,2,2,NA,2,NA,5
"38168","세종","여자",38,2,1,2,2,1,3,3,2,NA,1,1,8
"38169","세종","남자",46,2,1,2,1,1,3,2,2,NA,1,NA,8
"38172","세종","남자",43,2,3,3,2,1,3,2,2,NA,1,2,5
"38173","세종","여자",39,2,3,2,2,1,2,2,2,NA,2,NA,5
"38177","세종","남자",45,2,2,3,2,1,2,1,2,NA,1,2,4
"38178","세종","여자",43,2,2,3,2,1,2,2,2,NA,2,NA,4
"38179","세종","남자",14,1,2,2,2,2,1,3,2,NA,2,NA,4
"38180","세종","남자",38,2,2,2,1,1,3,3,2,NA,1,1,6
"38181","세종","여자",41,2,2,1,2,1,3,2,2,NA,1,NA,6
"38184","세종","남자",35,2,1,1,2,1,3,2,2,NA,1,2,8
"38185","세종","여자",26,2,1,1,2,2,4,4,2,NA,2,NA,8
"38187","서울","여자",57,4,4,3,2,1,3,2,2,NA,1,NA,2
"38188","세종","남자",46,2,2,2,1,1,2,3,2,NA,1,2,4
"38190","세종","남자",45,2,2,3,1,1,3,2,2,NA,1,1,8
"38191","세종","여자",42,2,2,2,2,1,2,2,2,NA,1,NA,8
"38192","세종","여자",14,1,2,3,2,2,3,2,2,NA,2,NA,8
"38194","세종","남자",48,2,2,2,2,1,2,2,2,NA,1,2,4
"38195","세종","여자",39,2,2,2,2,1,2,2,2,NA,2,NA,4
"38196","세종","여자",13,1,1,1,2,2,4,2,2,NA,2,NA,4
"38198","세종","남자",36,2,2,3,1,1,3,3,2,NA,1,1,8
"38199","세종","여자",37,2,2,2,2,1,3,3,2,NA,1,NA,8
"38201","세종","여자",52,2,2,2,2,2,3,2,2,NA,1,2,7
"38202","세종","남자",37,2,3,2,2,1,2,2,2,NA,1,2,5
"38203","세종","여자",37,2,2,3,2,1,3,3,2,NA,2,NA,5
"38206","세종","남자",46,2,2,3,2,1,2,3,2,NA,1,2,8
"38207","세종","여자",45,2,2,2,2,1,3,3,2,NA,2,NA,8
"38208","세종","여자",16,1,1,1,2,2,3,2,2,NA,2,NA,8
"38210","세종","남자",37,2,2,2,2,1,3,1,2,NA,1,1,8
"38211","세종","여자",32,2,2,2,2,1,3,2,2,NA,1,NA,8
"38213","세종","남자",41,2,1,2,1,1,3,3,2,NA,1,1,8
"38214","세종","여자",36,2,2,2,2,1,3,3,2,NA,1,NA,8
"38217","세종","남자",51,2,2,2,1,1,2,2,2,NA,1,2,8
"38218","세종","여자",50,2,2,2,2,1,4,4,2,NA,2,NA,8
"38219","세종","여자",27,1,2,2,2,1,4,2,2,NA,1,NA,8
"38220","서울","남자",54,2,2,3,1,1,3,3,2,NA,1,1,5
"38221","서울","여자",55,2,3,2,2,2,3,3,2,NA,1,NA,5
"38222","세종","남자",36,2,1,2,2,1,3,3,2,NA,1,1,5
"38223","세종","여자",32,2,1,2,2,2,2,2,1,3,1,NA,5
"38226","세종","남자",61,2,2,3,2,1,2,3,2,NA,1,2,5
"38227","세종","여자",54,2,2,3,2,2,3,3,2,NA,2,NA,5
"38228","세종","여자",29,1,3,2,2,2,3,3,2,NA,1,NA,5
"38229","세종","남자",27,2,3,2,1,1,2,2,2,NA,1,NA,5
"38231","세종","여자",22,2,1,2,2,2,2,3,2,NA,2,NA,5
"38232","세종","여자",84,3,3,4,2,2,3,3,2,NA,2,NA,5
"38233","세종","남자",40,2,2,2,1,1,3,3,2,NA,1,1,5
"38234","세종","남자",41,2,2,3,2,1,4,2,2,NA,1,2,8
"38235","세종","여자",41,2,3,2,2,1,2,2,2,NA,2,NA,8
"38237","세종","남자",36,2,3,3,1,1,2,2,2,NA,1,1,3
"38238","세종","여자",33,2,3,3,2,2,1,2,2,NA,1,NA,3
"38241","세종","남자",33,2,2,3,1,1,2,2,2,NA,1,2,4
"38242","세종","여자",32,2,2,3,2,2,2,2,2,NA,2,NA,4
"38244","세종","남자",35,2,3,2,1,1,2,2,2,NA,1,1,7
"38245","세종","여자",35,2,2,3,2,1,1,1,2,NA,1,NA,7
"38248","세종","남자",46,4,4,1,2,2,2,2,2,NA,1,NA,4
"38251","세종","남자",81,2,3,4,2,2,2,2,2,NA,2,NA,4
"38252","세종","여자",73,2,3,4,2,1,2,2,2,NA,2,NA,4
"38253","세종","남자",40,2,3,2,2,1,3,3,2,NA,1,1,4
"38254","세종","여자",36,2,1,2,2,1,2,2,2,NA,1,NA,4
"38256","세종","남자",38,2,3,2,2,1,2,2,2,NA,1,2,4
"38257","세종","여자",36,2,3,3,2,1,1,2,2,NA,2,NA,4
"38259","서울","남자",73,3,5,5,2,2,2,2,2,NA,2,NA,1
"38260","세종","여자",80,3,3,2,2,2,3,3,2,NA,1,NA,3
"38261","세종","여자",27,1,2,2,2,2,4,3,2,NA,1,NA,3
"38262","세종","남자",40,2,1,2,2,1,4,3,2,NA,1,2,4
"38263","세종","여자",40,2,1,2,2,1,3,2,2,NA,2,NA,4
"38266","세종","남자",40,2,2,1,1,1,2,4,2,NA,1,2,8
"38267","세종","여자",46,2,1,2,2,1,2,2,2,NA,2,NA,8
"38271","세종","여자",41,2,3,2,2,1,3,3,2,NA,1,1,5
"38274","세종","남자",43,2,1,1,1,2,3,3,2,NA,1,1,5
"38275","세종","여자",40,2,1,1,2,2,3,3,2,NA,1,NA,5
"38276","세종","남자",14,1,2,1,2,2,4,3,2,NA,2,NA,5
"38278","세종","남자",42,2,2,2,1,1,1,2,1,6,1,1,5
"38279","세종","여자",39,2,3,2,2,1,2,2,1,3,1,NA,5
"38281","세종","남자",49,2,3,4,1,2,3,2,2,NA,1,1,4
"38282","세종","여자",42,2,3,3,2,1,2,2,2,NA,1,NA,4
"38283","세종","여자",13,1,2,2,2,2,3,3,2,NA,2,NA,4
"38284","세종","남자",41,2,3,2,2,1,3,3,2,NA,1,1,7
"38285","세종","여자",37,2,1,2,2,1,3,3,2,NA,1,NA,7
"38289","세종","남자",44,2,2,2,2,1,3,2,2,NA,1,2,6
"38290","세종","여자",38,2,3,3,2,1,2,3,2,NA,2,NA,6
"38293","세종","여자",34,2,1,1,2,2,3,3,2,NA,2,1,3
"38296","서울","남자",53,2,3,3,1,1,3,3,2,NA,2,1,2
"38297","서울","여자",44,2,3,4,1,1,2,2,2,NA,1,NA,2
"38298","서울","남자",24,1,3,2,1,1,2,2,2,NA,1,NA,2
"38299","서울","여자",17,1,3,4,1,1,2,2,1,9,1,NA,2
"38302","세종","남자",49,2,3,3,2,1,2,2,1,6,1,1,5
"38303","세종","여자",47,2,4,2,2,1,1,1,1,6,1,NA,5
"38304","세종","여자",13,1,3,1,2,2,3,3,1,7,2,NA,5
"38305","세종","남자",35,2,3,3,1,1,3,3,2,NA,1,2,3
"38306","세종","여자",36,2,3,3,2,1,2,2,2,NA,2,NA,3
"38309","세종","남자",49,2,3,2,2,1,4,3,2,NA,1,2,5
"38310","세종","여자",46,2,2,2,2,2,3,3,2,NA,2,NA,5
"38311","세종","남자",39,2,4,3,1,1,2,2,2,NA,1,2,3
"38312","세종","여자",36,2,3,3,2,1,1,2,1,6,2,NA,3
"38314","세종","남자",35,2,1,1,2,1,3,3,2,NA,1,2,8
"38315","세종","남자",30,2,2,2,2,1,4,3,2,NA,1,2,5
"38316","세종","여자",30,2,3,3,2,2,2,2,1,6,2,NA,5
"38319","세종","남자",44,2,1,2,2,1,3,2,2,NA,1,1,6
"38320","세종","여자",42,2,1,3,2,1,2,2,2,NA,1,NA,6
"38324","세종","남자",44,2,3,3,1,1,3,2,2,NA,1,2,4
"38325","세종","여자",40,2,3,3,2,1,3,3,2,NA,2,NA,4
"38328","세종","남자",38,2,2,2,1,1,2,2,2,NA,1,1,6
"38329","세종","여자",37,2,3,2,2,1,2,2,2,NA,1,NA,6
"38332","세종","남자",43,2,1,2,2,1,3,3,2,NA,1,1,5
"38333","세종","여자",40,2,1,1,2,1,2,2,2,NA,1,NA,5
"38334","세종","남자",13,1,2,1,2,2,3,2,2,NA,2,NA,5
"38336","서울","남자",78,2,4,4,2,1,2,2,2,NA,2,2,1
"38337","서울","여자",74,2,5,1,2,2,3,3,2,NA,2,NA,1
"38338","세종","남자",32,2,2,2,2,1,4,3,2,NA,1,1,5
"38339","세종","여자",31,2,2,3,2,2,2,2,2,NA,1,NA,5
"38341","세종","남자",39,2,2,2,2,1,2,2,1,6,1,1,5
"38342","세종","여자",38,2,3,3,2,1,2,2,2,NA,1,NA,5
"38344","세종","남자",42,2,3,3,2,1,2,2,2,NA,1,1,5
"38345","세종","여자",43,2,3,2,2,1,2,2,2,NA,1,NA,5
"38346","세종","남자",15,1,1,1,2,2,3,3,2,NA,2,NA,5
"38347","세종","여자",13,1,2,2,2,2,3,3,2,NA,2,NA,5
"38348","세종","남자",40,2,3,3,1,1,2,2,2,NA,1,1,4
"38349","세종","여자",38,2,3,3,2,1,2,2,2,NA,1,NA,4
"38351","세종","남자",25,1,1,1,2,1,4,3,2,NA,1,NA,3
"38352","세종","여자",46,1,2,2,2,1,3,2,1,5,1,NA,6
"38353","세종","남자",34,2,3,3,2,1,2,2,2,NA,1,2,6
"38354","세종","여자",33,2,3,3,2,1,2,2,2,NA,2,NA,6
"38356","세종","남자",42,2,2,2,2,1,3,2,2,NA,1,1,8
"38357","세종","여자",42,2,2,2,2,1,3,3,2,NA,1,NA,8
"38360","세종","여자",32,2,2,2,2,1,3,3,2,NA,1,1,4
"38363","세종","남자",46,2,3,3,2,1,2,2,2,NA,1,1,3
"38364","세종","여자",40,2,3,3,2,1,2,2,2,NA,1,NA,3
"38367","서울","남자",67,2,3,2,2,1,3,3,2,NA,1,1,2
"38368","서울","여자",64,2,4,3,2,2,3,2,2,NA,1,NA,2
"38369","서울","남자",37,1,5,2,1,1,3,1,1,9,2,NA,2
"38370","세종","남자",44,2,2,3,2,1,3,3,2,NA,1,2,3
"38371","세종","여자",41,2,1,2,2,2,3,3,2,NA,2,NA,3
"38372","세종","남자",13,1,2,2,2,2,3,3,2,NA,2,NA,3
"38373","세종","남자",15,1,1,2,2,2,3,3,2,NA,2,NA,3
"38374","세종","남자",39,2,5,4,2,1,2,2,2,NA,1,2,4
"38375","세종","여자",34,2,2,2,2,2,3,3,2,NA,2,NA,4
"38377","세종","남자",37,1,3,3,2,2,1,2,2,NA,1,NA,4
"38378","세종","남자",44,2,2,1,2,1,2,2,2,NA,1,2,8
"38379","세종","여자",40,2,3,3,2,2,2,2,2,NA,2,NA,8
"38380","세종","남자",14,1,3,2,2,2,2,2,2,NA,2,NA,8
"38381","세종","남자",36,2,2,3,1,1,2,2,2,NA,1,1,6
"38382","세종","여자",36,2,2,2,2,1,2,2,1,6,1,NA,6
"38385","세종","남자",58,2,2,2,2,1,3,3,2,NA,2,1,2
"38386","세종","여자",36,2,2,3,2,2,2,2,2,NA,2,1,3
"38390","세종","남자",41,2,3,3,2,1,2,2,2,NA,1,2,3
"38391","세종","여자",41,2,3,3,2,2,2,2,2,NA,2,NA,3
"38393","세종","남자",38,2,3,2,2,1,2,2,2,NA,1,2,4
"38394","세종","여자",32,2,1,1,2,1,3,3,2,NA,2,NA,4
"38396","세종","남자",55,2,2,2,1,1,2,2,2,NA,2,2,5
"38397","세종","여자",52,2,2,2,2,2,2,2,2,NA,2,NA,5
"38398","세종","남자",16,1,2,4,2,2,2,2,2,NA,2,NA,5
"38399","세종","남자",32,2,2,3,2,1,4,2,2,NA,1,1,4
"38400","세종","여자",33,2,2,3,2,1,3,3,2,NA,1,NA,4
"38403","서울","여자",35,1,5,4,2,2,2,2,1,1,2,NA,3
"38404","서울","여자",60,3,5,4,2,2,2,2,2,NA,1,NA,3
"38405","세종","남자",34,2,3,3,1,1,2,2,2,NA,1,2,4
"38406","세종","여자",32,2,3,2,2,2,2,2,2,NA,2,NA,4
"38409","세종","남자",48,2,2,3,1,1,4,3,2,NA,1,1,4
"38410","세종","여자",45,2,3,3,2,1,3,3,2,NA,1,NA,4
"38411","세종","남자",35,2,2,2,2,1,3,3,2,NA,1,2,4
"38412","세종","여자",39,2,2,3,2,2,3,3,2,NA,2,NA,4
"38414","세종","남자",38,2,1,3,2,1,4,3,2,NA,1,1,6
"38415","세종","여자",38,2,2,3,2,1,3,3,2,NA,1,NA,6
"38418","세종","여자",37,1,1,3,2,1,3,2,2,NA,1,NA,5
"38419","세종","여자",63,3,1,3,2,2,2,2,2,NA,2,NA,5
"38420","세종","남자",35,2,1,2,1,1,4,3,2,NA,1,1,4
"38421","세종","여자",30,2,1,2,2,1,3,3,2,NA,1,NA,4
"38423","세종","남자",53,2,4,3,2,2,3,2,2,NA,1,2,3
"38424","세종","여자",46,2,4,4,2,2,3,2,1,3,2,NA,3
"38425","세종","남자",21,1,3,2,2,1,2,2,2,NA,2,NA,3
"38426","세종","남자",34,2,2,2,1,1,2,2,2,NA,1,1,3
"38427","세종","여자",28,2,1,3,2,2,2,2,2,NA,1,NA,3
"38430","세종","남자",58,2,3,2,2,1,2,2,2,NA,1,2,3
"38431","세종","여자",53,2,3,3,2,2,3,2,2,NA,2,NA,3
"38432","세종","남자",84,3,3,3,2,1,2,2,2,NA,2,NA,3
"38433","세종","남자",45,2,3,3,1,1,3,3,2,NA,1,2,5
"38434","세종","여자",43,2,4,3,2,2,2,2,2,NA,2,NA,5
"38435","세종","남자",14,1,1,2,2,2,3,4,2,NA,2,NA,5
"38437","서울","남자",38,2,3,2,2,1,3,3,2,NA,1,2,3
"38438","서울","여자",36,2,3,2,2,1,2,2,2,NA,2,NA,3
"38441","서울","여자",64,2,4,4,2,2,2,2,1,5,2,2,3
"38442","서울","여자",35,1,2,2,2,2,2,2,2,NA,1,NA,3
"38443","세종","남자",46,4,4,3,1,1,2,2,1,1,1,NA,2
"38444","세종","남자",14,1,2,3,2,2,2,2,2,NA,2,NA,2
"38445","세종","남자",34,2,2,3,1,1,2,2,1,6,1,2,3
"38446","세종","여자",34,2,4,3,2,1,2,2,1,6,2,NA,3
"38449","세종","남자",43,2,2,3,1,1,2,2,2,NA,1,1,4
"38450","세종","여자",38,2,4,2,2,1,2,3,2,NA,1,NA,4
"38454","세종","남자",49,2,3,3,2,1,3,2,1,6,1,1,5
"38455","세종","여자",45,2,3,3,2,1,3,2,2,NA,1,NA,5
"38457","세종","남자",41,2,1,3,1,1,4,4,2,NA,1,2,4
"38458","세종","여자",36,2,1,3,2,1,3,3,2,NA,2,NA,4
"38462","세종","남자",43,2,3,3,2,1,3,2,2,NA,1,2,5
"38463","세종","여자",34,2,3,4,2,2,1,2,2,NA,2,NA,5
"38466","세종","여자",45,4,3,3,2,1,3,3,2,NA,1,NA,3
"38467","세종","여자",23,1,3,4,2,2,3,3,2,NA,1,NA,3
"38468","세종","남자",55,4,2,3,2,1,4,3,2,NA,1,NA,3
"38469","세종","여자",18,1,3,3,2,2,4,2,2,NA,2,NA,3
"38470","세종","여자",17,1,2,1,2,2,3,2,2,NA,1,NA,3
"38471","세종","남자",13,1,1,2,2,2,4,4,2,NA,2,NA,3
"38472","세종","남자",31,2,3,3,1,1,3,2,2,NA,1,2,4
"38473","세종","여자",31,2,3,1,2,1,2,2,2,NA,2,NA,4
"38475","세종","남자",25,1,1,1,2,1,4,4,2,NA,1,NA,4
"38476","세종","남자",51,2,4,3,1,1,3,2,2,NA,1,1,5
"38477","세종","여자",49,2,3,4,2,2,2,2,2,NA,1,NA,5
"38478","세종","남자",24,1,3,3,2,1,3,2,2,NA,2,NA,5
"38479","서울","남자",73,2,3,3,2,2,3,3,2,NA,1,1,2
"38480","서울","여자",69,2,3,3,2,2,2,2,2,NA,1,NA,2
"38481","세종","여자",39,2,4,3,2,2,1,1,1,1,1,1,4
"38482","세종","남자",40,2,3,2,1,1,2,2,2,NA,1,NA,4
"38484","세종","여자",51,2,3,2,2,2,3,3,2,NA,2,1,5
"38485","세종","여자",20,1,1,1,2,2,4,2,2,NA,2,NA,5
"38486","세종","남자",41,2,1,2,1,1,2,2,2,NA,1,2,4
"38487","세종","여자",41,2,1,2,2,1,3,3,2,NA,2,NA,4
"38488","세종","남자",15,1,1,1,2,2,2,3,1,7,2,NA,4
"38491","세종","남자",53,2,3,2,2,1,2,2,2,NA,1,2,4
"38492","세종","여자",48,2,3,3,2,1,2,2,2,NA,2,NA,4
"38493","세종","여자",22,1,2,2,2,1,3,2,2,NA,1,NA,4
"38494","세종","남자",17,1,1,2,2,2,3,2,2,NA,2,NA,4
"38495","세종","남자",41,2,2,3,2,1,3,3,2,NA,1,2,4
"38496","세종","여자",35,2,2,2,2,1,2,2,2,NA,2,NA,4
"38497","세종","남자",53,2,1,2,2,1,3,2,2,NA,1,1,3
"38498","세종","여자",43,2,1,2,2,1,3,2,2,NA,1,NA,3
"38501","세종","남자",39,2,2,2,1,1,3,2,2,NA,1,2,6
"38502","세종","여자",32,2,2,2,2,1,2,3,2,NA,2,NA,6
"38505","세종","남자",45,2,1,2,2,1,3,2,2,NA,1,2,3
"38506","세종","여자",46,2,2,2,2,1,3,3,2,NA,2,NA,3
"38507","세종","여자",14,1,1,2,2,2,3,3,2,NA,2,NA,3
"38509","세종","남자",47,4,2,2,1,1,2,3,2,NA,1,NA,6
"38510","세종","여자",16,1,1,2,2,2,2,2,2,NA,2,NA,6
"38511","세종","여자",75,3,3,4,2,1,2,4,2,NA,2,NA,6
"38512","세종","여자",69,4,5,5,2,2,1,1,1,1,2,NA,1
"38513","세종","남자",42,1,3,4,2,2,2,2,1,1,2,NA,1
"38515","서울","남자",52,1,4,4,2,2,3,3,2,NA,2,NA,1
"38516","세종","여자",62,1,2,2,2,2,3,3,2,NA,1,NA,2
"38517","세종","남자",42,2,3,3,2,1,3,2,2,NA,1,2,4
"38518","세종","여자",36,2,3,3,2,1,2,2,2,NA,2,NA,4
"38519","세종","여자",46,1,2,2,2,1,3,2,2,NA,1,NA,3
"38520","세종","여자",74,3,3,4,2,2,3,3,2,NA,2,NA,3
"38521","세종","남자",32,2,2,2,2,1,4,4,2,NA,1,2,3
"38522","세종","남자",34,1,3,2,2,2,2,2,2,NA,1,NA,3
"38523","세종","남자",56,2,3,2,1,1,2,2,2,NA,1,2,2
"38524","세종","여자",50,2,3,2,2,2,2,2,2,NA,2,NA,2
"38525","세종","남자",28,1,4,2,2,2,2,2,2,NA,2,NA,2
"38526","세종","남자",57,2,3,2,1,1,2,2,2,NA,1,2,4
"38527","세종","여자",52,2,3,3,2,2,2,2,2,NA,2,NA,4
"38528","세종","여자",24,1,3,3,2,2,3,3,2,NA,2,NA,4
"38529","세종","여자",18,1,3,3,2,2,2,2,2,NA,2,NA,4
"38530","세종","남자",32,2,1,2,2,1,4,4,2,NA,1,2,3
"38531","세종","여자",31,2,1,2,2,2,4,4,2,NA,2,NA,3
"38533","세종","여자",72,3,3,2,2,2,4,4,2,NA,2,NA,1
"38534","세종","남자",61,2,5,1,1,1,4,2,2,NA,1,1,5
"38535","세종","여자",31,2,2,2,2,1,3,3,2,NA,2,NA,5
"38536","서울","남자",67,2,2,2,2,1,3,2,2,NA,1,2,2
"38537","서울","여자",61,2,2,4,2,1,2,2,2,NA,2,NA,2
"38538","서울","남자",36,1,4,2,2,1,2,2,1,2,2,NA,2
"38539","세종","여자",22,1,5,1,2,1,2,2,2,NA,1,NA,4
"38540","세종","여자",52,3,4,3,2,2,2,2,1,6,1,NA,4
"38541","세종","남자",34,2,1,2,2,2,2,3,2,NA,1,1,5
"38542","세종","여자",32,2,3,3,2,2,2,2,2,NA,1,NA,5
"38544","세종","여자",32,2,3,3,2,1,2,2,2,NA,2,1,3
"38546","세종","남자",33,2,3,2,2,1,2,2,2,NA,1,2,4
"38547","세종","여자",33,2,3,3,2,1,2,3,2,NA,2,NA,4
"38550","세종","남자",61,2,2,3,2,2,2,3,2,NA,1,1,6
"38551","세종","여자",58,2,1,3,2,2,2,2,2,NA,1,NA,6
"38552","세종","여자",31,1,3,2,2,2,2,2,2,NA,1,NA,6
"38553","세종","여자",28,1,5,1,2,2,2,1,1,2,1,NA,6
"38554","세종","여자",43,2,3,3,2,2,3,2,2,NA,1,1,4
"38556","세종","남자",32,2,3,2,2,1,3,3,2,NA,1,1,6
"38557","세종","여자",30,2,1,2,2,1,4,2,2,NA,1,NA,6
"38558","세종","남자",70,2,5,2,1,1,3,3,2,NA,2,1,2
"38559","세종","여자",61,2,4,2,2,2,2,2,2,NA,1,NA,2
"38560","세종","남자",36,1,3,2,1,2,2,2,2,NA,1,NA,2
"38561","세종","남자",55,2,3,2,1,2,4,2,2,NA,1,1,3
"38562","세종","여자",55,2,3,3,2,2,2,1,2,NA,1,NA,3
"38563","세종","남자",45,2,3,3,2,1,3,3,2,NA,1,1,3
"38564","세종","여자",40,2,2,3,2,1,3,3,2,NA,1,NA,3
"38567","서울","여자",68,3,3,4,2,2,1,1,1,3,1,NA,1
"38568","세종","남자",58,2,3,4,1,1,2,2,2,NA,1,1,4
"38569","세종","남자",44,2,3,2,1,1,3,3,2,NA,1,1,8
"38570","세종","여자",44,2,3,2,2,1,3,3,2,NA,1,NA,8
"38571","세종","남자",17,1,3,2,2,2,2,2,2,NA,2,NA,8
"38572","세종","여자",15,1,2,2,2,2,3,3,2,NA,2,NA,8
"38573","세종","남자",35,2,2,2,2,2,3,2,2,NA,1,1,4
"38574","세종","여자",31,2,2,3,2,1,2,2,2,NA,1,NA,4
"38575","세종","남자",47,2,1,2,1,1,3,3,2,NA,1,1,7
"38576","세종","여자",48,2,2,2,2,1,3,3,2,NA,1,NA,7
"38577","세종","남자",37,1,2,2,1,1,1,1,2,NA,1,NA,3
"38578","세종","여자",40,2,3,3,2,1,2,2,2,NA,2,1,4
"38580","세종","남자",54,2,2,4,2,1,3,3,2,NA,2,2,3
"38581","세종","여자",54,2,2,2,2,2,3,3,2,NA,2,NA,3
"38582","세종","남자",35,2,1,2,2,2,3,3,2,NA,1,1,5
"38583","세종","여자",31,2,1,2,2,2,3,3,2,NA,1,NA,5
"38586","세종","남자",45,2,4,3,2,1,3,2,2,NA,1,2,4
"38587","세종","여자",41,2,2,3,2,1,3,2,2,NA,2,NA,4
"38589","세종","남자",31,2,1,2,2,2,2,2,2,NA,1,2,3
"38590","세종","여자",29,2,1,2,2,2,4,4,2,NA,2,NA,3
"38592","서울","남자",66,2,1,1,2,2,3,2,2,NA,1,2,3
"38593","서울","여자",61,2,3,1,2,2,3,3,2,NA,2,NA,3
"38594","서울","여자",40,1,3,3,2,2,2,4,2,NA,1,NA,3
"38595","서울","여자",35,1,3,3,2,2,4,2,2,NA,1,NA,3
"38596","서울","남자",32,1,3,1,2,2,4,3,2,NA,2,NA,3
"38597","세종","남자",44,2,4,3,2,2,1,1,2,NA,1,1,6
"38598","세종","여자",45,2,4,3,2,1,2,2,2,NA,1,NA,6
"38600","세종","남자",28,2,1,1,2,1,3,3,2,NA,1,2,3
"38601","세종","여자",37,2,1,2,2,1,2,2,2,NA,2,NA,3
"38603","세종","남자",56,2,1,2,2,2,3,3,2,NA,1,1,5
"38604","세종","여자",55,2,1,2,2,2,3,3,2,NA,1,NA,5
